shipping_id,business_event_date,posting_date,as_of_date,txn_id,vendor_id,tracking_number,origin_branch_code,destination_province,confirmation_status
201364896527,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08002001,V-006,VS256703084328,REMOTE,Bangkok,shipped
262555006815,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08004600,V-006,VS256703089626,BKK-R9,Bangkok,shipped
318730454828,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08005000,V-006,VS256703081339,BKK-PKT,Bangkok,shipped
856534685214,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08005200,V-006,VS256703080903,BKK-R9,Bangkok,shipped
419979031919,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08006383,V-006,VS256703080277,REMOTE,Bangkok,shipped
860472596967,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08006800,V-006,VS256703084026,BKK-SIAM,Bangkok,shipped
632873606146,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08007700,V-006,VS256703086183,HKT-FEST,Phuket,shipped
1002996535492,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08008300,V-006,VS256703089595,BKK-R9,Bangkok,shipped
713837897562,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08009716,V-006,VS256703081663,REMOTE,Bangkok,shipped
716126452024,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08010652,V-006,VS256703085358,REMOTE,Bangkok,shipped
277068447218,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08011171,V-006,VS256703080183,REMOTE,Bangkok,shipped
973803111247,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08013300,V-006,VS256703087891,BKK-EMSP,Bangkok,shipped
438510156229,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08014100,V-006,VS256703086295,BKK-PKT,Bangkok,shipped
990654858555,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08014200,V-006,VS256703089882,BKK-R9,Bangkok,shipped
520386305244,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08014800,V-006,VS256703081242,BKK-R9,Bangkok,shipped
977829868457,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08015900,V-006,VS256703083003,BKK-PKT,Bangkok,shipped
264641859781,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08016900,V-006,VS256703086699,BKK-CTW,Bangkok,shipped
393205670202,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08017100,V-006,VS256703086221,BKK-SIAM,Bangkok,shipped
159243154809,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08019100,V-006,VS256703083355,BKK-SIAM,Bangkok,shipped
931955280290,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08019200,V-006,VS256703087537,UDN-CTRL,Udon Thani,shipped
327074350844,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08021358,V-006,VS256703080076,REMOTE,Bangkok,shipped
792059370578,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08022162,V-006,VS256703089092,REMOTE,Bangkok,shipped
644866622264,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08023100,V-006,VS256703083881,BKK-PKT,Bangkok,shipped
732281218008,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08025100,V-006,VS256703081080,BKK-CTW,Bangkok,shipped
482953884263,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08025700,V-006,VS256703089272,PTY-CTRL,Chonburi,shipped
989739307955,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08027600,V-006,VS256703081262,BKK-R9,Bangkok,shipped
768874671620,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08028200,V-006,VS256703081487,KKC-CTRL,Khon Kaen,shipped
670852955362,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08028589,V-006,VS256703083738,REMOTE,Bangkok,shipped
215021233448,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08028637,V-006,VS256703085179,REMOTE,Bangkok,shipped
816369985686,2024-03-08,2024-03-08,2026-01-15,TXN-202403-08029300,V-006,VS256703083575,PTY-CTRL,Chonburi,shipped
226569395994,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09004154,V-006,VS256703096792,REMOTE,Bangkok,shipped
1005435162616,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09004352,V-006,VS256703099723,REMOTE,Bangkok,shipped
399553933780,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09004600,V-006,VS256703099334,BKK-EMSP,Bangkok,shipped
449384505777,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09005553,V-006,VS256703099092,REMOTE,Bangkok,shipped
943463695394,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09007100,V-006,VS256703096221,CNX-MAYA,Chiang Mai,shipped
142702594475,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09010300,V-006,VS256703092270,BKK-EMSP,Bangkok,shipped
894191868860,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09010600,V-006,VS256703099238,BKK-PKT,Bangkok,shipped
925153396039,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09014200,V-006,VS256703097505,BKK-R9,Bangkok,shipped
1032820763807,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09015100,V-006,VS256703094124,KKC-CTRL,Khon Kaen,shipped
802824140569,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09017100,V-006,VS256703092846,CNX-MAYA,Chiang Mai,shipped
399016011470,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09018595,V-006,VS256703097275,REMOTE,Bangkok,shipped
518390268700,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09018900,V-006,VS256703097504,BKK-EMSP,Bangkok,shipped
721798729234,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09020200,V-006,VS256703098638,BKK-PKT,Bangkok,shipped
567770079923,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09020400,V-006,VS256703090816,BKK-SIAM,Bangkok,shipped
432421720831,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09021584,V-006,VS256703096065,REMOTE,Bangkok,shipped
603097787938,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09022400,V-006,VS256703091259,BKK-CTW,Bangkok,shipped
161111524273,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09023600,V-006,VS256703099022,HKT-FEST,Phuket,shipped
735906751747,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09024300,V-006,VS256703099142,BKK-SIAM,Bangkok,shipped
856368464533,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09025616,V-006,VS256703096981,REMOTE,Bangkok,shipped
363305648681,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09026682,V-006,VS256703098060,REMOTE,Bangkok,shipped
1018769424568,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09027500,V-006,VS256703095074,BKK-CTW,Bangkok,shipped
702003644781,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09029200,V-006,VS256703099046,BKK-CTW,Bangkok,shipped
406821257066,2024-03-09,2024-03-09,2026-01-15,TXN-202403-09029899,V-006,VS256703094864,REMOTE,Bangkok,shipped
688111915014,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10002100,V-006,VS256703100910,HKT-FEST,Phuket,shipped
17594878344,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10003208,V-006,VS256703100094,REMOTE,Bangkok,shipped
810631953325,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10003700,V-006,VS256703101936,BKK-SIAM,Bangkok,shipped
765718541727,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10005500,V-006,VS256703105610,BKK-R9,Bangkok,shipped
949424229086,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10005533,V-006,VS256703100894,REMOTE,Bangkok,shipped
525026040139,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10005783,V-006,VS256703101146,REMOTE,Bangkok,shipped
933498555879,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10006200,V-006,VS256703102491,KKC-CTRL,Khon Kaen,shipped
955557656942,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10007100,V-006,VS256703104962,BKK-CTW,Bangkok,shipped
843086411586,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10007500,V-006,VS256703106390,BKK-R9,Bangkok,shipped
586460982149,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10007870,V-006,VS256703105504,REMOTE,Bangkok,shipped
850125393582,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10009900,V-006,VS256703100113,CNX-MAYA,Chiang Mai,shipped
182571906053,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10012100,V-006,VS256703102570,UDN-CTRL,Udon Thani,shipped
187956515348,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10012381,V-006,VS256703109346,REMOTE,Bangkok,shipped
1006246443736,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10013182,V-006,VS256703106097,REMOTE,Bangkok,shipped
77062321526,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10013218,V-006,VS256703107940,REMOTE,Bangkok,shipped
472475987950,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10013900,V-006,VS256703104118,BKK-CTW,Bangkok,shipped
765334878725,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10014473,V-006,VS256703105386,REMOTE,Bangkok,shipped
120123913728,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10014600,V-006,VS256703103779,BKK-SIAM,Bangkok,shipped
155248746508,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10018123,V-006,VS256703102258,REMOTE,Bangkok,shipped
158913779152,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10020100,V-006,VS256703103013,CNX-MAYA,Chiang Mai,shipped
1075790760774,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10020300,V-006,VS256703104061,BKK-SIAM,Bangkok,shipped
112204172200,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10022900,V-006,VS256703102549,BKK-SIAM,Bangkok,shipped
36300087223,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10023100,V-006,VS256703106240,BKK-SIAM,Bangkok,shipped
139149411009,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10023965,V-006,VS256703104576,REMOTE,Bangkok,shipped
820615587965,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10025944,V-006,VS256703109579,REMOTE,Bangkok,shipped
174304524009,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10026200,V-006,VS256703100230,UDN-CTRL,Udon Thani,shipped
544206418587,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10026500,V-006,VS256703103789,BKK-EMSP,Bangkok,shipped
861270782606,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10026900,V-006,VS256703107252,BKK-R9,Bangkok,shipped
62850902078,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10027800,V-006,VS256703103362,BKK-PKT,Bangkok,shipped
965779429903,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10028720,V-006,VS256703100548,REMOTE,Bangkok,shipped
805870958693,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10028800,V-006,VS256703108062,BKK-CTW,Bangkok,shipped
201955814321,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10029144,V-006,VS256703103469,REMOTE,Bangkok,shipped
1021017889100,2024-03-10,2024-03-10,2026-01-15,TXN-202403-10029254,V-006,VS256703102346,REMOTE,Bangkok,shipped
998368140400,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11002306,V-006,VS256703113117,REMOTE,Bangkok,shipped
438733282290,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11004400,V-006,VS256703119532,BKK-SIAM,Bangkok,shipped
806526486794,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11006469,V-006,VS256703116900,REMOTE,Bangkok,shipped
427848012401,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11006527,V-006,VS256703119086,REMOTE,Bangkok,shipped
219784305008,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11006600,V-006,VS256703114946,BKK-CTW,Bangkok,shipped
940305286365,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11006752,V-006,VS256703112508,REMOTE,Bangkok,shipped
520290092084,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11008740,V-006,VS256703116627,REMOTE,Bangkok,shipped
1000165088247,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11008900,V-006,VS256703110381,BKK-SIAM,Bangkok,shipped
129304261865,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11011583,V-006,VS256703116333,REMOTE,Bangkok,shipped
75685918865,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11012180,V-006,VS256703113407,REMOTE,Bangkok,shipped
880592823726,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11012400,V-006,VS256703117892,HKT-FEST,Phuket,shipped
698713141788,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11013500,V-006,VS256703112952,UDN-CTRL,Udon Thani,shipped
1078195644112,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11014400,V-006,VS256703111872,BKK-SIAM,Bangkok,shipped
834361758473,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11014678,V-006,VS256703117894,REMOTE,Bangkok,shipped
170187208614,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11016000,V-006,VS256703117628,CNX-MAYA,Chiang Mai,shipped
850564647896,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11016700,V-006,VS256703117510,HKT-FEST,Phuket,shipped
431548806183,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11017799,V-006,VS256703119474,REMOTE,Bangkok,shipped
157690214863,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11018735,V-006,VS256703117652,REMOTE,Bangkok,shipped
997992457609,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11018800,V-006,VS256703110257,BKK-SIAM,Bangkok,shipped
495007187801,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11019700,V-006,VS256703110657,BKK-SIAM,Bangkok,shipped
268999177609,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11019900,V-006,VS256703110104,UDN-CTRL,Udon Thani,shipped
703561360363,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11020200,V-006,VS256703113884,BKK-SIAM,Bangkok,shipped
1098575068109,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11021888,V-006,VS256703117381,REMOTE,Bangkok,shipped
972741103645,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11022300,V-006,VS256703114733,BKK-CTW,Bangkok,shipped
781070258269,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11023449,V-006,VS256703112770,REMOTE,Bangkok,shipped
759404740250,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11024600,V-006,VS256703119439,BKK-SIAM,Bangkok,shipped
915532423821,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11025465,V-006,VS256703111285,REMOTE,Bangkok,shipped
717441264662,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11026400,V-006,VS256703119021,BKK-SIAM,Bangkok,shipped
667444983037,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11027000,V-006,VS256703118611,PTY-CTRL,Chonburi,shipped
384829219938,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11027100,V-006,VS256703112107,PTY-CTRL,Chonburi,shipped
571267077866,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11027531,V-006,VS256703113842,REMOTE,Bangkok,shipped
757557935506,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11029400,V-006,VS256703112177,PTY-CTRL,Chonburi,shipped
814246416566,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11029800,V-006,VS256703112882,BKK-EMSP,Bangkok,shipped
196864831719,2024-03-11,2024-03-11,2026-01-15,TXN-202403-11029900,V-006,VS256703116486,KKC-CTRL,Khon Kaen,shipped
586758013664,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12001000,V-006,VS256703126575,BKK-EMSP,Bangkok,shipped
285649262594,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12002100,V-006,VS256703125926,BKK-CTW,Bangkok,shipped
452202187820,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12004500,V-006,VS256703121694,BKK-CTW,Bangkok,shipped
196343167109,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12004700,V-006,VS256703126339,KKC-CTRL,Khon Kaen,shipped
917802743789,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12005100,V-006,VS256703129254,CNX-MAYA,Chiang Mai,shipped
63054403261,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12006400,V-006,VS256703123001,BKK-PKT,Bangkok,shipped
665445979036,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12006600,V-006,VS256703121656,BKK-CTW,Bangkok,shipped
1068311021262,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12006800,V-006,VS256703123398,UDN-CTRL,Udon Thani,shipped
514763395626,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12007236,V-006,VS256703126161,REMOTE,Bangkok,shipped
1082224000374,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12007600,V-006,VS256703126559,HKT-FEST,Phuket,shipped
684296245125,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12008200,V-006,VS256703126720,BKK-R9,Bangkok,shipped
323854450099,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12009000,V-006,VS256703120333,BKK-SIAM,Bangkok,shipped
873365287580,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12012900,V-006,VS256703120624,BKK-SIAM,Bangkok,shipped
1074991431316,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12013900,V-006,VS256703127577,CNX-MAYA,Chiang Mai,shipped
980343740307,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12014200,V-006,VS256703120161,BKK-SIAM,Bangkok,shipped
988745807011,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12015493,V-006,VS256703120388,REMOTE,Bangkok,shipped
469986177171,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12017327,V-006,VS256703128511,REMOTE,Bangkok,shipped
320527087776,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12018900,V-006,VS256703122333,PTY-CTRL,Chonburi,shipped
524940846047,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12020300,V-006,VS256703122056,BKK-SIAM,Bangkok,shipped
366459664663,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12021600,V-006,VS256703128973,CNX-MAYA,Chiang Mai,shipped
388216356800,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12023351,V-006,VS256703128149,REMOTE,Bangkok,shipped
105256181281,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12023800,V-006,VS256703125030,BKK-EMSP,Bangkok,shipped
1033517958503,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12025500,V-006,VS256703123541,BKK-PKT,Bangkok,shipped
371991195301,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12026600,V-006,VS256703129554,UDN-CTRL,Udon Thani,shipped
718659519750,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12026700,V-006,VS256703122990,BKK-R9,Bangkok,shipped
93750136586,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12027600,V-006,VS256703128239,BKK-CTW,Bangkok,shipped
865326527491,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12028300,V-006,VS256703120078,UDN-CTRL,Udon Thani,shipped
1041337812689,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12029000,V-006,VS256703126985,BKK-SIAM,Bangkok,shipped
716968164119,2024-03-12,2024-03-12,2026-01-15,TXN-202403-12029800,V-006,VS256703121242,PTY-CTRL,Chonburi,shipped
364614353173,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13000300,V-006,VS256703137505,UDN-CTRL,Udon Thani,shipped
961535495940,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13001218,V-006,VS256703138218,REMOTE,Bangkok,shipped
96179909169,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13002800,V-006,VS256703133211,HKT-FEST,Phuket,shipped
53630433384,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13008800,V-006,VS256703138346,KKC-CTRL,Khon Kaen,shipped
372534174671,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13011000,V-006,VS256703134412,PTY-CTRL,Chonburi,shipped
99644139780,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13012413,V-006,VS256703136478,REMOTE,Bangkok,shipped
350812017335,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13012462,V-006,VS256703135938,REMOTE,Bangkok,shipped
68335859441,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13014440,V-006,VS256703137686,REMOTE,Bangkok,shipped
1090160479571,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13014500,V-006,VS256703132032,HKT-FEST,Phuket,shipped
291515186684,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13014900,V-006,VS256703138632,HKT-FEST,Phuket,shipped
729989228339,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13015300,V-006,VS256703138648,BKK-EMSP,Bangkok,shipped
958405686651,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13015900,V-006,VS256703133980,BKK-CTW,Bangkok,shipped
94725016527,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13017800,V-006,VS256703132810,BKK-PKT,Bangkok,shipped
558752266478,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13020200,V-006,VS256703131144,BKK-SIAM,Bangkok,shipped
65756437509,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13023700,V-006,VS256703130632,PTY-CTRL,Chonburi,shipped
231756492693,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13025084,V-006,VS256703131765,REMOTE,Bangkok,shipped
575525559199,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13025900,V-006,VS256703138134,CNX-MAYA,Chiang Mai,shipped
50147267521,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13026002,V-006,VS256703138863,REMOTE,Bangkok,shipped
265406809547,2024-03-13,2024-03-13,2026-01-15,TXN-202403-13028000,V-006,VS256703132840,BKK-EMSP,Bangkok,shipped
760657701139,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14001000,V-006,VS256703146720,BKK-EMSP,Bangkok,shipped
148646767400,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14002600,V-006,VS256703148656,BKK-PKT,Bangkok,shipped
1081454873178,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14003400,V-006,VS256703147188,BKK-SIAM,Bangkok,shipped
780496837641,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14003600,V-006,VS256703145554,BKK-PKT,Bangkok,shipped
675288733090,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14004600,V-006,VS256703143828,PTY-CTRL,Chonburi,shipped
32330972825,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14004658,V-006,VS256703143172,REMOTE,Bangkok,shipped
214821719952,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14005700,V-006,VS256703141231,BKK-CTW,Bangkok,shipped
221301660757,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14005900,V-006,VS256703141423,BKK-SIAM,Bangkok,shipped
389629510688,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14007224,V-006,VS256703145095,REMOTE,Bangkok,shipped
944448181110,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14007900,V-006,VS256703149210,PTY-CTRL,Chonburi,shipped
449969554188,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14008600,V-006,VS256703145807,BKK-R9,Bangkok,shipped
539932013430,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14010453,V-006,VS256703149862,REMOTE,Bangkok,shipped
686071423810,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14011400,V-006,VS256703140707,BKK-CTW,Bangkok,shipped
247155473388,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14012700,V-006,VS256703147973,PTY-CTRL,Chonburi,shipped
605031127083,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14013274,V-006,VS256703141524,REMOTE,Bangkok,shipped
773759458612,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14015000,V-006,VS256703143367,CNX-MAYA,Chiang Mai,shipped
641000995288,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14015311,V-006,VS256703143911,REMOTE,Bangkok,shipped
51658394591,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14015600,V-006,VS256703145251,BKK-R9,Bangkok,shipped
604316785964,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14016200,V-006,VS256703149412,CNX-MAYA,Chiang Mai,shipped
199849772553,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14016600,V-006,VS256703143074,BKK-SIAM,Bangkok,shipped
919388380362,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14018100,V-006,VS256703142278,KKC-CTRL,Khon Kaen,shipped
54614644183,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14018843,V-006,VS256703147281,REMOTE,Bangkok,shipped
513066426992,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14019000,V-006,VS256703143813,BKK-R9,Bangkok,shipped
260921072039,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14020500,V-006,VS256703147574,UDN-CTRL,Udon Thani,shipped
449443183826,2024-03-14,2024-03-14,2026-01-15,TXN-202403-14020574,V-006,VS256703144033,REMOTE,Bangkok,shipped
