txn_id,business_event_date,posting_date,effective_date,as_of_date,branch_code,customer_id,employee_id,channel,basket_total_thb,discount_total_thb,net_total_thb,shipping_charge_thb,shipping_method,promo_campaign_id,payment_method,payment_status,payment_due_date,payment_received_date,settlement_bank_txn_id,web_log_line_id,schema_version,is_b2b,retry_idempotency_marker
TXN-202406-03000764,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,36800.00,0.00,36800.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03000800,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,CUST-L3-B2B-000800,,offline,103000.00,0.00,103000.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-116660773182,,1,true,
TXN-202406-03001341,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,18900.00,0.00,18900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03001388,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,23800.00,0.00,23800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03001397,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,246300.00,0.00,246300.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line12,1,false,
TXN-202406-03001442,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,62800.00,0.00,62800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03001500,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-001500,,offline,261600.00,0.00,261600.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-15,BT-202407-860939025751,,1,true,
TXN-202406-03001532,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,173400.00,0.00,173400.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line18,1,false,
TXN-202406-03001681,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,18900.00,0.00,18900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03001892,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03002373,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,6900.00,0.00,6900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03002613,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03002857,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,12900.00,0.00,12900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03002867,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,18900.00,0.00,18900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03002935,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,17800.00,0.00,17800.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03003124,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,185500.00,0.00,185500.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03003400,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-003400,,offline,220700.00,0.00,220700.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-495673490734,,1,true,
TXN-202406-03003432,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03003689,2024-06-03,2024-06-03,,2026-01-15,UDN-CTRL,,,offline,47800.00,0.00,47800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03004247,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,84900.00,0.00,84900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03004378,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03004395,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,18900.00,0.00,18900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03005149,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,43800.00,0.00,43800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03005200,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-005200,,offline,41600.00,0.00,41600.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-658084697612,,1,true,
TXN-202406-03005353,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,24900.00,0.00,24900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03005521,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,18900.00,0.00,18900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03006063,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,8500.00,0.00,8500.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03006066,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,12900.00,0.00,12900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03006194,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03006477,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,27400.00,0.00,27400.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03006772,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03007000,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-007000,,offline,92000.00,0.00,92000.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-259899021458,,1,true,
TXN-202406-03007253,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,8500.00,0.00,8500.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line24,1,false,
TXN-202406-03007342,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,29900.00,0.00,29900.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line30,1,false,
TXN-202406-03007700,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,CUST-L3-B2B-007700,,offline,280600.00,0.00,280600.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-64869219684,,1,true,
TXN-202406-03007787,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,18900.00,0.00,18900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03007839,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,12900.00,0.00,12900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03007854,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,195400.00,0.00,195400.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03008134,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,24900.00,0.00,24900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03008144,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,12900.00,0.00,12900.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line36,1,false,
TXN-202406-03008365,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,111800.00,0.00,111800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03008623,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,80500.00,0.00,80500.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03008818,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,13400.00,0.00,13400.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03009547,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03009700,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-009700,,offline,265700.00,0.00,265700.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-08,BT-202407-540638984483,,1,true,
TXN-202406-03009900,2024-06-03,2024-06-03,,2026-01-15,UDN-CTRL,CUST-L3-B2B-009900,,offline,123600.00,0.00,123600.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-576817062739,,1,true,
TXN-202406-03009979,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,25800.00,0.00,25800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03010138,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,77300.00,0.00,77300.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line42,1,false,
TXN-202406-03010266,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,12900.00,0.00,12900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03010327,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,18900.00,0.00,18900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03010517,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,6900.00,0.00,6900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03010681,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,55900.00,0.00,55900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03011153,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,18900.00,0.00,18900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03011219,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,24900.00,0.00,24900.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line48,1,false,
TXN-202406-03011495,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,24900.00,0.00,24900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03011721,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,17800.00,0.00,17800.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03011739,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03012084,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,4900.00,0.00,4900.00,0.00,express,,debit_card,paid,,,,web_20240603.jsonl:line54,1,false,
TXN-202406-03012200,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,CUST-L3-B2B-012200,,offline,183400.00,0.00,183400.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-13,BT-202408-176104443895,,1,true,
TXN-202406-03012374,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,29900.00,0.00,29900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03012449,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,8500.00,0.00,8500.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03012500,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-012500,,offline,172800.00,0.00,172800.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-916215466715,,1,true,
TXN-202406-03012515,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,42800.00,0.00,42800.00,0.00,express,,debit_card,paid,,,,web_20240603.jsonl:line60,1,false,
TXN-202406-03012561,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,64400.00,0.00,64400.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03012600,2024-06-03,2024-06-03,,2026-01-15,UDN-CTRL,CUST-L3-B2B-012600,,offline,166500.00,0.00,166500.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-867680130870,,1,true,
TXN-202406-03012689,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,42800.00,0.00,42800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03012771,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,11800.00,0.00,11800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03012800,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-012800,,offline,185300.00,0.00,185300.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-972577941937,,1,true,
TXN-202406-03013401,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,90500.00,0.00,90500.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03013856,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,131600.00,0.00,131600.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03013893,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,12900.00,0.00,12900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03013900,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-013900,,offline,211600.00,0.00,211600.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-15,BT-202407-617109724944,,1,true,
TXN-202406-03014000,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,CUST-L3-B2B-014000,,offline,32700.00,0.00,32700.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-299168066740,,1,true,
TXN-202406-03014010,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,61600.00,0.00,61600.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03014204,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,170700.00,0.00,170700.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03014406,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,12900.00,0.00,12900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03014451,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,43800.00,0.00,43800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03014861,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,8500.00,0.00,8500.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03015193,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,8500.00,0.00,8500.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03015302,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,37800.00,0.00,37800.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03015375,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03015427,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,18900.00,0.00,18900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03015500,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,CUST-L3-B2B-015500,,offline,38300.00,0.00,38300.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-413111236176,,1,true,
TXN-202406-03015651,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03016414,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,6900.00,0.00,6900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03016600,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-016600,,offline,395700.00,0.00,395700.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-886325227462,,1,true,
TXN-202406-03016736,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,85800.00,0.00,85800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03016953,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03016978,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,37800.00,0.00,37800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03017300,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-017300,,offline,44700.00,0.00,44700.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-230450375538,,1,true,
TXN-202406-03017776,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,29900.00,0.00,29900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03018000,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,CUST-L3-B2B-018000,,offline,242500.00,0.00,242500.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-988065996824,,1,true,
TXN-202406-03018107,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,54800.00,0.00,54800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03018339,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,6900.00,0.00,6900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03018510,2024-06-03,2024-06-03,,2026-01-15,UDN-CTRL,,,offline,84000.00,0.00,84000.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03018648,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,49800.00,0.00,49800.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line66,1,false,
TXN-202406-03018679,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,68800.00,0.00,68800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03018896,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03018928,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03019202,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03019372,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,49800.00,0.00,49800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03019556,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,8500.00,0.00,8500.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03019712,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,73700.00,0.00,73700.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line72,1,false,
TXN-202406-03019773,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,29900.00,0.00,29900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03019800,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,CUST-L3-B2B-019800,,offline,163300.00,0.00,163300.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-11,BT-202408-798293933047,,1,true,
TXN-202406-03019814,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,,,offline,60800.00,0.00,60800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03019930,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,55900.00,0.00,55900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03020280,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,12900.00,0.00,12900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03020400,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,CUST-L3-B2B-020400,,offline,101000.00,0.00,101000.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-138192558882,,1,true,
TXN-202406-03020800,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-020800,,offline,80300.00,0.00,80300.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-727264669092,,1,true,
TXN-202406-03021036,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,18900.00,0.00,18900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03021147,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,100600.00,0.00,100600.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03021365,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,24900.00,0.00,24900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03021381,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,39200.00,0.00,39200.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line78,1,false,
TXN-202406-03021700,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,CUST-L3-B2B-021700,,offline,151500.00,0.00,151500.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-127312296487,,1,true,
TXN-202406-03021715,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03021809,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,12900.00,0.00,12900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03021813,2024-06-03,2024-06-03,,2026-01-15,CNX-MAYA,,,offline,17800.00,0.00,17800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03021833,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,79400.00,0.00,79400.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03022011,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,24900.00,0.00,24900.00,0.00,express,,debit_card,paid,,,,web_20240603.jsonl:line84,1,false,
TXN-202406-03022356,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03023275,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,54800.00,0.00,54800.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line90,1,false,
TXN-202406-03023379,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,161400.00,0.00,161400.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03023459,2024-06-03,2024-06-03,,2026-01-15,UDN-CTRL,,,offline,12900.00,0.00,12900.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03023548,2024-06-03,2024-06-03,,2026-01-15,BKK-EMSP,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03023769,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,80800.00,0.00,80800.00,0.00,express,,mobile_wallet,paid,,,,web_20240603.jsonl:line96,1,false,
TXN-202406-03023779,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,47800.00,0.00,47800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03024576,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,21400.00,0.00,21400.00,0.00,express,,debit_card,paid,,,,web_20240603.jsonl:line102,1,false,
TXN-202406-03024934,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,36800.00,0.00,36800.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03025128,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,92700.00,0.00,92700.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03025200,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,CUST-L3-B2B-025200,,offline,131700.00,0.00,131700.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-423760254636,,1,true,
TXN-202406-03025562,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03025794,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,29900.00,0.00,29900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03025900,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,CUST-L3-B2B-025900,,offline,140000.00,0.00,140000.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-9008565570,,1,true,
TXN-202406-03026269,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,,,offline,29900.00,0.00,29900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
TXN-202406-03026357,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,,,offline,15400.00,0.00,15400.00,0.00,standard,,debit_card,paid,,,,,1,false,
TXN-202406-03026900,2024-06-03,2024-06-03,,2026-01-15,BKK-R9,CUST-L3-B2B-026900,,offline,171000.00,0.00,171000.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-765641628400,,1,true,
TXN-202406-03027016,2024-06-03,2024-06-03,,2026-01-15,REMOTE,,,online,8500.00,0.00,8500.00,0.00,express,,credit_card,paid,,,,web_20240603.jsonl:line108,1,false,
TXN-202406-03027041,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03027100,2024-06-03,2024-06-03,,2026-01-15,PTY-CTRL,CUST-L3-B2B-027100,,offline,183400.00,0.00,183400.00,0.00,standard,,bank_transfer,paid,2024-07-03,2024-07-03,BT-202407-1097928766053,,1,true,
TXN-202406-03027152,2024-06-03,2024-06-03,,2026-01-15,BKK-SIAM,,,offline,23800.00,0.00,23800.00,0.00,standard,,credit_card,paid,,,,,1,false,
TXN-202406-03027600,2024-06-03,2024-06-03,,2026-01-15,BKK-CTW,CUST-L3-B2B-027600,,offline,213800.00,0.00,213800.00,0.00,standard,,bank_transfer,paid,2024-08-02,2024-08-02,BT-202408-124086704664,,1,true,
TXN-202406-03027998,2024-06-03,2024-06-03,,2026-01-15,KKC-CTRL,,,offline,29900.00,0.00,29900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03028463,2024-06-03,2024-06-03,,2026-01-15,BKK-PKT,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,1,false,
TXN-202406-03028496,2024-06-03,2024-06-03,,2026-01-15,HKT-FEST,,,offline,12900.00,0.00,12900.00,0.00,standard,,mobile_wallet,paid,,,,,1,false,
