bank_txn_id,business_event_date,posting_date,effective_date,as_of_date,account_id,transaction_type,counterparty,related_entity_id,related_entity_table,amount_thb,balance_after_thb,description
BT-202402-497735990662,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-008500,TXN-202401-12008500,FACT_SALES,93700.00,-5262800.00,B2B paid-on-time settlement for TXN-202401-12008500
BT-202402-972349144404,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-011700,TXN-202401-12011700,FACT_SALES,114700.00,-4639000.00,B2B paid-on-time settlement for TXN-202401-12011700
BT-202402-1049400438818,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-015300,TXN-202401-12015300,FACT_SALES,318800.00,-5901900.00,B2B paid-on-time settlement for TXN-202401-12015300
BT-202402-497062759958,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-016300,TXN-202401-12016300,FACT_SALES,86800.00,-5356500.00,B2B paid-on-time settlement for TXN-202401-12016300
BT-202402-246096124731,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-016700,TXN-202401-12016700,FACT_SALES,214300.00,-5386100.00,B2B paid-on-time settlement for TXN-202401-12016700
BT-202402-221159696556,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-018900,TXN-202401-12018900,FACT_SALES,86000.00,-5600400.00,B2B paid-on-time settlement for TXN-202401-12018900
BT-202402-958637330021,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-019300,TXN-202401-12019300,FACT_SALES,343500.00,-4753700.00,B2B paid-on-time settlement for TXN-202401-12019300
BT-202402-580459663220,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,V-001,VP-202402-5596890,FACT_VENDOR_PAYMENT,-85000.00,-5164100.00,Vendor payment V-001 VP-202402-5596890
BT-202402-51621006145,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,V-002,VP-202402-15179780,FACT_VENDOR_PAYMENT,-42000.00,-5304800.00,Vendor payment V-002 VP-202402-15179780
BT-202402-370647819413,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,V-006,VP-202402-10312874,FACT_VENDOR_PAYMENT,-18500.00,-5430400.00,Vendor payment V-006 VP-202402-10312874
BT-202402-685369058469,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,V-014,VP-202402-2178716,FACT_VENDOR_PAYMENT,-16800.00,-5180900.00,Vendor payment V-014 VP-202402-2178716
BT-202402-47091930299,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-000861,RFD-202402-11000861,FACT_REFUND_PAID,-12900.00,-5443300.00,Refund payout RFD-202402-11000861
BT-202402-84864255891,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-003982,RFD-202402-11003982,FACT_REFUND_PAID,-29900.00,-5222600.00,Refund payout RFD-202402-11003982
BT-202402-319189442180,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-014412,RFD-202402-11014412,FACT_REFUND_PAID,-12900.00,-5399000.00,Refund payout RFD-202402-11014412
BT-202402-32215651295,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019069,RFD-202402-11019069,FACT_REFUND_PAID,-12900.00,-5411900.00,Refund payout RFD-202402-11019069
BT-202402-757279531186,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-024251,RFD-202402-11024251,FACT_REFUND_PAID,-4900.00,-5185800.00,Refund payout RFD-202402-11024251
BT-202402-553008488894,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025442,RFD-202402-11025442,FACT_REFUND_PAID,-8500.00,-5079100.00,Refund payout RFD-202402-11025442
BT-202402-976627779552,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026350,RFD-202402-11026350,FACT_REFUND_PAID,-24900.00,-4663900.00,Refund payout RFD-202402-11026350
BT-202402-793381694997,2024-02-11,2024-02-11,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028435,RFD-202402-11028435,FACT_REFUND_PAID,-6900.00,-5192700.00,Refund payout RFD-202402-11028435
BT-202402-786288179281,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-018100,TXN-202401-07018100,FACT_SALES,163000.00,-3390900.00,B2B paid-late settlement for TXN-202401-07018100
BT-202402-431515534316,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-006900,TXN-202401-10006900,FACT_SALES,257800.00,-4031200.00,B2B paid-late settlement for TXN-202401-10006900
BT-202402-171951109345,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-000100,TXN-202401-13000100,FACT_SALES,262600.00,-4484400.00,B2B paid-on-time settlement for TXN-202401-13000100
BT-202402-204167675529,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-008700,TXN-202401-13008700,FACT_SALES,222800.00,-4270100.00,B2B paid-on-time settlement for TXN-202401-13008700
BT-202402-1093663192362,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-011100,TXN-202401-13011100,FACT_SALES,122400.00,-4661200.00,B2B paid-on-time settlement for TXN-202401-13011100
BT-202402-476826062961,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-011700,TXN-202401-13011700,FACT_SALES,282800.00,-3676300.00,B2B paid-on-time settlement for TXN-202401-13011700
BT-202402-567335983438,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-011900,TXN-202401-13011900,FACT_SALES,122400.00,-3553900.00,B2B paid-on-time settlement for TXN-202401-13011900
BT-202402-466249952436,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-013500,TXN-202401-13013500,FACT_SALES,80600.00,-3959100.00,B2B paid-on-time settlement for TXN-202401-13013500
BT-202402-898085503270,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-023100,TXN-202401-13023100,FACT_SALES,229200.00,-3140800.00,B2B paid-on-time settlement for TXN-202401-13023100
BT-202402-794898089928,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-028700,TXN-202401-13028700,FACT_SALES,55700.00,-3365100.00,B2B paid-on-time settlement for TXN-202401-13028700
BT-202402-127785168133,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-001896,RFD-202402-12001896,FACT_REFUND_PAID,-55900.00,-4717100.00,Refund payout RFD-202402-12001896
BT-202402-311677492078,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002367,RFD-202402-12002367,FACT_REFUND_PAID,-18900.00,-4289000.00,Refund payout RFD-202402-12002367
BT-202402-792509798963,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002438,RFD-202402-12002438,FACT_REFUND_PAID,-29900.00,-3420800.00,Refund payout RFD-202402-12002438
BT-202402-1023761497503,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-003232,RFD-202402-12003232,FACT_REFUND_PAID,-84900.00,-4778700.00,Refund payout RFD-202402-12003232
BT-202402-826878402321,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004590,RFD-202402-12004590,FACT_REFUND_PAID,-4900.00,-3370000.00,Refund payout RFD-202402-12004590
BT-202402-1003785647889,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-010674,RFD-202402-12010674,FACT_REFUND_PAID,-29900.00,-4693800.00,Refund payout RFD-202402-12010674
BT-202402-166810832359,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-016887,RFD-202402-12016887,FACT_REFUND_PAID,-29900.00,-4747000.00,Refund payout RFD-202402-12016887
BT-202402-1046812380922,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020252,RFD-202402-12020252,FACT_REFUND_PAID,-4900.00,-4783600.00,Refund payout RFD-202402-12020252
BT-202402-196376413001,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026414,RFD-202402-12026414,FACT_REFUND_PAID,-8500.00,-4492900.00,Refund payout RFD-202402-12026414
BT-202402-46413496154,2024-02-12,2024-02-12,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026968,RFD-202402-12026968,FACT_REFUND_PAID,-8500.00,-4039700.00,Refund payout RFD-202402-12026968
BT-202402-128910245143,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001300,TXN-202401-05001300,FACT_SALES,65700.00,-2707900.00,B2B paid-late settlement for TXN-202401-05001300
BT-202402-111509513511,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-009900,TXN-202401-11009900,FACT_SALES,136200.00,-2773600.00,B2B paid-late settlement for TXN-202401-11009900
BT-202402-886556540931,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-003700,TXN-202401-14003700,FACT_SALES,94200.00,-2153700.00,B2B paid-on-time settlement for TXN-202401-14003700
BT-202402-925251395089,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-006500,TXN-202401-14006500,FACT_SALES,274200.00,-1647700.00,B2B paid-on-time settlement for TXN-202401-14006500
BT-202402-666578071555,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-010700,TXN-202401-14010700,FACT_SALES,53700.00,-2192200.00,B2B paid-on-time settlement for TXN-202401-14010700
BT-202402-962125824457,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-012300,TXN-202401-14012300,FACT_SALES,301400.00,-1354800.00,B2B paid-on-time settlement for TXN-202401-14012300
BT-202402-896000203172,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-016700,TXN-202401-14016700,FACT_SALES,231800.00,-1921900.00,B2B paid-on-time settlement for TXN-202401-14016700
BT-202402-1061837261539,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-019500,TXN-202401-14019500,FACT_SALES,239500.00,-2901300.00,B2B paid-on-time settlement for TXN-202401-14019500
BT-202402-340518750802,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-023500,TXN-202401-14023500,FACT_SALES,373100.00,-2201200.00,B2B paid-on-time settlement for TXN-202401-14023500
BT-202402-981079394183,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-026300,TXN-202401-14026300,FACT_SALES,255200.00,-1099600.00,B2B paid-on-time settlement for TXN-202401-14026300
BT-202402-185718250516,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-026500,TXN-202401-14026500,FACT_SALES,176400.00,-2561400.00,B2B paid-on-time settlement for TXN-202401-14026500
BT-202402-189953073300,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-007006,RFD-202402-13007006,FACT_REFUND_PAID,-12900.00,-2574300.00,Refund payout RFD-202402-13007006
BT-202402-823656675286,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-008562,RFD-202402-13008562,FACT_REFUND_PAID,-6900.00,-2218000.00,Refund payout RFD-202402-13008562
BT-202402-1083471717822,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009669,RFD-202402-13009669,FACT_REFUND_PAID,-8500.00,-2909800.00,Refund payout RFD-202402-13009669
BT-202402-86791047394,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-015486,RFD-202402-13015486,FACT_REFUND_PAID,-29900.00,-2247900.00,Refund payout RFD-202402-13015486
BT-202402-957415004961,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-016040,RFD-202402-13016040,FACT_REFUND_PAID,-8500.00,-1656200.00,Refund payout RFD-202402-13016040
BT-202402-660514421200,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018738,RFD-202402-13018738,FACT_REFUND_PAID,-12900.00,-2245900.00,Refund payout RFD-202402-13018738
BT-202402-675019939346,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-022771,RFD-202402-13022771,FACT_REFUND_PAID,-18900.00,-2211100.00,Refund payout RFD-202402-13022771
BT-202402-575947824849,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025203,RFD-202402-13025203,FACT_REFUND_PAID,-12900.00,-2214100.00,Refund payout RFD-202402-13025203
BT-202402-151335940436,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026649,RFD-202402-13026649,FACT_REFUND_PAID,-29900.00,-2737800.00,Refund payout RFD-202402-13026649
BT-202402-637344315528,2024-02-13,2024-02-13,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028545,RFD-202402-13028545,FACT_REFUND_PAID,-18900.00,-2233000.00,Refund payout RFD-202402-13028545
BT-202402-967451297979,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007300,TXN-202401-15007300,FACT_SALES,145500.00,133600.00,B2B paid-on-time settlement for TXN-202401-15007300
BT-202402-603449842633,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007700,TXN-202401-15007700,FACT_SALES,203600.00,-348000.00,B2B paid-on-time settlement for TXN-202401-15007700
BT-202402-436047528341,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007900,TXN-202401-15007900,FACT_SALES,178100.00,-724400.00,B2B paid-on-time settlement for TXN-202401-15007900
BT-202402-250538246367,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-014500,TXN-202401-15014500,FACT_SALES,114400.00,-1023900.00,B2B paid-on-time settlement for TXN-202401-15014500
BT-202402-603704907961,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-015500,TXN-202401-15015500,FACT_SALES,141000.00,-207000.00,B2B paid-on-time settlement for TXN-202401-15015500
BT-202402-454021358955,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-022700,TXN-202401-15022700,FACT_SALES,172800.00,-551600.00,B2B paid-on-time settlement for TXN-202401-15022700
BT-202402-369494030381,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-023300,TXN-202401-15023300,FACT_SALES,121400.00,-902500.00,B2B paid-on-time settlement for TXN-202401-15023300
BT-202402-684808704523,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-024700,TXN-202401-15024700,FACT_SALES,111800.00,-95200.00,B2B paid-on-time settlement for TXN-202401-15024700
BT-202402-849675776761,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-025900,TXN-202401-15025900,FACT_SALES,88500.00,-11900.00,B2B paid-on-time settlement for TXN-202401-15025900
BT-202402-1012222196651,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019999,RFD-202402-14019999,FACT_REFUND_PAID,-8500.00,-1108100.00,Refund payout RFD-202402-14019999
BT-202402-211038822444,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027118,RFD-202402-14027118,FACT_REFUND_PAID,-29900.00,-1138000.00,Refund payout RFD-202402-14027118
BT-202402-762409700311,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028862,RFD-202402-14028862,FACT_REFUND_PAID,-4900.00,-100400.00,Refund payout RFD-202402-14028862
BT-202402-71861519062,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018614,166542907950,FACT_LOYALTY_LEDGER,-300.00,-95500.00,Loyalty redeem ledger #166542907950
BT-202402-245517797819,2024-02-14,2024-02-14,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028178,328161750167,FACT_LOYALTY_LEDGER,-300.00,-1138300.00,Loyalty redeem ledger #328161750167
BT-202402-421313019580,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001500,TXN-202401-10001500,FACT_SALES,156700.00,412700.00,B2B paid-late settlement for TXN-202401-10001500
BT-202402-53664101686,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001100,TXN-202401-16001100,FACT_SALES,180700.00,1064900.00,B2B paid-on-time settlement for TXN-202401-16001100
BT-202402-199149678063,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-014700,TXN-202401-16014700,FACT_SALES,163800.00,217400.00,B2B paid-on-time settlement for TXN-202401-16014700
BT-202402-448096010098,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-022100,TXN-202401-16022100,FACT_SALES,351000.00,969200.00,B2B paid-on-time settlement for TXN-202401-16022100
BT-202402-412790173171,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-023900,TXN-202401-16023900,FACT_SALES,99700.00,256000.00,B2B paid-on-time settlement for TXN-202401-16023900
BT-202402-877190350194,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-026100,TXN-202401-16026100,FACT_SALES,215100.00,1250100.00,B2B paid-on-time settlement for TXN-202401-16026100
BT-202402-443945322325,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-027100,TXN-202401-16027100,FACT_SALES,222300.00,618200.00,B2B paid-on-time settlement for TXN-202401-16027100
BT-202402-482161811534,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,V-001,VP-202402-12380590,FACT_VENDOR_PAYMENT,-85000.00,884200.00,Vendor payment V-001 VP-202402-12380590
BT-202402-1064861980949,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,V-002,VP-202402-10054213,FACT_VENDOR_PAYMENT,-42000.00,91600.00,Vendor payment V-002 VP-202402-10054213
BT-202402-189139452400,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,V-006,VP-202402-12252985,FACT_VENDOR_PAYMENT,-18500.00,53600.00,Vendor payment V-006 VP-202402-12252985
BT-202402-430003491642,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,V-014,VP-202402-5511501,FACT_VENDOR_PAYMENT,-16800.00,395900.00,Vendor payment V-014 VP-202402-5511501
BT-202402-737802383312,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-011981,RFD-202402-15011981,FACT_REFUND_PAID,-29900.00,1035000.00,Refund payout RFD-202402-15011981
BT-202402-305092678811,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-012849,RFD-202402-15012849,FACT_REFUND_PAID,-55900.00,156300.00,Refund payout RFD-202402-15012849
BT-202402-128424250396,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021417,RFD-202402-15021417,FACT_REFUND_PAID,-18900.00,72700.00,Refund payout RFD-202402-15021417
BT-202402-266317929622,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029661,RFD-202402-15029661,FACT_REFUND_PAID,-4900.00,212200.00,Refund payout RFD-202402-15029661
BT-202402-16686193278,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018186,747191749483,FACT_LOYALTY_LEDGER,-300.00,72100.00,Loyalty redeem ledger #747191749483
BT-202402-212214678655,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019726,98265452968,FACT_LOYALTY_LEDGER,-300.00,217100.00,Loyalty redeem ledger #98265452968
BT-202402-14322404516,2024-02-15,2024-02-15,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020246,8641941701,FACT_LOYALTY_LEDGER,-300.00,72400.00,Loyalty redeem ledger #8641941701
BT-202402-591146951438,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-000300,TXN-202401-17000300,FACT_SALES,56500.00,2187500.00,B2B paid-on-time settlement for TXN-202401-17000300
BT-202402-501273575121,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-008300,TXN-202401-17008300,FACT_SALES,256700.00,2186900.00,B2B paid-on-time settlement for TXN-202401-17008300
BT-202402-258969685774,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-009100,TXN-202401-17009100,FACT_SALES,245300.00,1703200.00,B2B paid-on-time settlement for TXN-202401-17009100
BT-202402-359313187876,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-010300,TXN-202401-17010300,FACT_SALES,171400.00,1874600.00,B2B paid-on-time settlement for TXN-202401-17010300
BT-202402-48446612772,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-017500,TXN-202401-17017500,FACT_SALES,64100.00,1930200.00,B2B paid-on-time settlement for TXN-202401-17017500
BT-202402-764993340018,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-018100,TXN-202401-17018100,FACT_SALES,306300.00,2476800.00,B2B paid-on-time settlement for TXN-202401-17018100
BT-202402-181626104401,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-019500,TXN-202401-17019500,FACT_SALES,127300.00,1482800.00,B2B paid-on-time settlement for TXN-202401-17019500
BT-202402-1038769245394,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-025100,TXN-202401-17025100,FACT_SALES,105400.00,1355500.00,B2B paid-on-time settlement for TXN-202401-17025100
BT-202402-895737085537,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-025900,TXN-202401-17025900,FACT_SALES,278200.00,2673700.00,B2B paid-on-time settlement for TXN-202401-17025900
BT-202402-826308278437,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009944,RFD-202402-16009944,FACT_REFUND_PAID,-29900.00,2395500.00,Refund payout RFD-202402-16009944
BT-202402-799895391893,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-011066,RFD-202402-16011066,FACT_REFUND_PAID,-8500.00,2425400.00,Refund payout RFD-202402-16011066
BT-202402-657374888966,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-013582,RFD-202402-16013582,FACT_REFUND_PAID,-8500.00,2170500.00,Refund payout RFD-202402-16013582
BT-202402-773287837947,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-014265,RFD-202402-16014265,FACT_REFUND_PAID,-42900.00,2433900.00,Refund payout RFD-202402-16014265
BT-202402-629041537343,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018338,RFD-202402-16018338,FACT_REFUND_PAID,-8500.00,2179000.00,Refund payout RFD-202402-16018338
BT-202402-237076197901,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021562,RFD-202402-16021562,FACT_REFUND_PAID,-24900.00,1457900.00,Refund payout RFD-202402-16021562
BT-202402-387721218155,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026090,RFD-202402-16026090,FACT_REFUND_PAID,-8500.00,1866100.00,Refund payout RFD-202402-16026090
BT-202402-579686006738,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027371,RFD-202402-16027371,FACT_REFUND_PAID,-55900.00,2131000.00,Refund payout RFD-202402-16027371
BT-202402-902851270823,2024-02-16,2024-02-16,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002656,354548383426,FACT_LOYALTY_LEDGER,-300.00,2673400.00,Loyalty redeem ledger #354548383426
BT-202402-193384564472,2024-02-17,2024-02-17,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-010100,TXN-202401-09010100,FACT_SALES,166400.00,3374300.00,B2B paid-late settlement for TXN-202401-09010100
