return_id,business_event_date,posting_date,effective_date,as_of_date,original_txn_id,line_item_id,sku_id,branch_code,customer_id,return_reason,approved_by_employee_id,days_since_purchase,return_amount_thb
RET-202405-19005879,2024-05-19,2024-05-19,,2026-01-15,TXN-202405-19005879,125836096589,AW-MN-001,BKK-EMSP,CUST-L3-005879,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202405-19016678,2024-05-19,2024-05-19,,2026-01-15,TXN-202405-19016678,584652097542,SKU-MASS-061,HKT-FEST,CUST-L3-016678,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-19017074,2024-05-19,2024-05-19,,2026-01-15,TXN-202405-19017074,39493794465,SKU-MASS-089,BKK-SIAM,CUST-L3-017074,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-19024320,2024-05-19,2024-05-19,,2026-01-15,TXN-202405-19024320,628409232039,SKU-MASS-055,BKK-SIAM,CUST-L3-024320,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-20000641,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20000641,1019883939686,SKU-MASS-104,BKK-PKT,CUST-L3-000641,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-20002301,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20002301,90753683774,SKU-MASS-069,BKK-R9,CUST-L3-002301,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-20004130,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20004130,239605543473,SKU-MASS-021,BKK-SIAM,CUST-L3-004130,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-20015872,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20015872,283737865015,SKU-MASS-033,BKK-CTW,CUST-L3-015872,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-20016914,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20016914,381384193891,SKU-MASS-067,PTY-CTRL,CUST-L3-016914,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-20027208,2024-05-20,2024-05-20,,2026-01-15,TXN-202405-20027208,330593196666,SKU-MASS-058,BKK-SIAM,CUST-L3-027208,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-21001589,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21001589,42421186790,SKU-MASS-019,BKK-CTW,CUST-L3-001589,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-21001624,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21001624,248944353282,SKU-MASS-057,BKK-EMSP,CUST-L3-001624,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-21002321,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21002321,480496235963,SKU-MASS-075,BKK-PKT,CUST-L3-002321,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-21008975,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21008975,148949785031,SKU-MASS-071,UDN-CTRL,CUST-L3-008975,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-21015884,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21015884,596991229985,SKU-MASS-011,BKK-CTW,CUST-L3-015884,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-21018963,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21018963,49831978905,SKU-STD-001,CNX-MAYA,CUST-L3-018963,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-21019798,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21019798,6353863007,SKU-MASS-069,HKT-FEST,CUST-L3-019798,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-21020856,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21020856,477988627672,SKU-MASS-071,BKK-CTW,CUST-L3-020856,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-21024199,2024-05-21,2024-05-21,,2026-01-15,TXN-202405-21024199,541956875760,SKU-MASS-107,PTY-CTRL,CUST-L3-024199,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-22001499,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22001499,943291476419,SKU-STD-001,REMOTE,CUST-L3-001499,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-22003884,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22003884,7882977021,SKU-MASS-016,BKK-PKT,CUST-L3-003884,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-22008083,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22008083,998675361920,SKU-MASS-012,HKT-FEST,CUST-L3-008083,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-22011160,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22011160,921699473370,SKU-MASS-077,HKT-FEST,CUST-L3-011160,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-22016995,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22016995,3578257601,SKU-MASS-073,CNX-MAYA,CUST-L3-016995,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-22019814,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22019814,4948173716,SKU-MASS-086,REMOTE,CUST-L3-019814,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-22021177,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22021177,426928117546,SKU-MASS-019,CNX-MAYA,CUST-L3-021177,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-22021781,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22021781,390794981818,SKU-MASS-081,HKT-FEST,CUST-L3-021781,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-22023212,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22023212,917523910044,SKU-MASS-046,CNX-MAYA,CUST-L3-023212,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-22024541,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22024541,988440199711,SKU-MASS-044,BKK-EMSP,CUST-L3-024541,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-22028011,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22028011,1091369324763,SKU-MASS-089,BKK-PKT,CUST-L3-028011,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-22028480,2024-05-22,2024-05-22,,2026-01-15,TXN-202405-22028480,809091168557,SKU-MASS-089,CNX-MAYA,CUST-L3-028480,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-23003410,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23003410,321650819511,SKU-MASS-051,BKK-EMSP,CUST-L3-003410,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-23003916,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23003916,429516781228,SKU-MASS-056,UDN-CTRL,CUST-L3-003916,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-23007592,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23007592,711719221797,SKU-MASS-039,BKK-EMSP,CUST-L3-007592,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-23009456,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23009456,979717840886,SKU-MASS-070,BKK-SIAM,CUST-L3-009456,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-23010631,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23010631,894044951492,SKU-MASS-060,BKK-SIAM,CUST-L3-010631,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-23015194,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23015194,874838014128,SKU-MASS-096,BKK-EMSP,CUST-L3-015194,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-23021346,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23021346,624386952912,SKU-MASS-070,BKK-SIAM,CUST-L3-021346,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-23021453,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23021453,478161637786,SKU-MASS-091,BKK-SIAM,CUST-L3-021453,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-23025683,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23025683,584437931178,SKU-MASS-032,BKK-R9,CUST-L3-025683,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-23025892,2024-05-23,2024-05-23,,2026-01-15,TXN-202405-23025892,441979271679,SKU-MASS-021,REMOTE,CUST-L3-025892,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-24002280,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24002280,280383608338,SKU-MASS-046,BKK-EMSP,CUST-L3-002280,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-24007002,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24007002,243551995276,SKU-MASS-081,BKK-EMSP,CUST-L3-007002,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-24019118,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24019118,527273845419,AW-MN-001,PTY-CTRL,CUST-L3-019118,customer_change_of_mind,EMP-L3-00005,0,16900.00
RET-202405-24021631,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24021631,423883306407,SKU-MASS-049,BKK-SIAM,CUST-L3-021631,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-24023828,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24023828,1064634215702,SKU-MASS-072,BKK-SIAM,CUST-L3-023828,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-24024585,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24024585,576385899042,SKU-MASS-086,KKC-CTRL,CUST-L3-024585,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-24024902,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24024902,1033753103967,SKU-MASS-103,BKK-EMSP,CUST-L3-024902,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-24025270,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24025270,336591393600,SKU-MASS-059,KKC-CTRL,CUST-L3-025270,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-24026562,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24026562,902841106266,SKU-MASS-067,BKK-PKT,CUST-L3-026562,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-24026624,2024-05-24,2024-05-24,,2026-01-15,TXN-202405-24026624,846809096755,SKU-MASS-103,BKK-SIAM,CUST-L3-026624,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-25000766,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25000766,848548022417,SKU-MASS-064,HKT-FEST,CUST-L3-000766,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-25001386,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25001386,737821676417,SKU-MASS-014,UDN-CTRL,CUST-L3-001386,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-25004226,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25004226,733077792832,SKU-MASS-073,UDN-CTRL,CUST-L3-004226,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-25004442,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25004442,489476503306,SKU-MASS-110,CNX-MAYA,CUST-L3-004442,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-25009106,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25009106,117719612111,SKU-MASS-055,BKK-R9,CUST-L3-009106,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-25009725,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25009725,12564027314,SKU-MASS-017,BKK-SIAM,CUST-L3-009725,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-25010058,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25010058,194402485774,SKU-MASS-094,BKK-EMSP,CUST-L3-010058,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-25010888,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25010888,909665661958,SKU-MASS-022,BKK-SIAM,CUST-L3-010888,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-25018145,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25018145,213022747417,SKU-MASS-098,HKT-FEST,CUST-L3-018145,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-25019383,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25019383,1056020162230,SKU-MASS-017,BKK-SIAM,CUST-L3-019383,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-25019485,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25019485,1047691717068,SKU-MASS-044,UDN-CTRL,CUST-L3-019485,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-25027749,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25027749,202794139845,SKU-MASS-048,UDN-CTRL,CUST-L3-027749,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-25028158,2024-05-25,2024-05-25,,2026-01-15,TXN-202405-25028158,762304364631,SKU-MASS-034,REMOTE,CUST-L3-028158,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-26000228,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26000228,508433152406,SKU-MASS-007,BKK-PKT,CUST-L3-000228,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-26003933,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26003933,307460014470,SKU-MASS-070,CNX-MAYA,CUST-L3-003933,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-26015329,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26015329,297603492227,SKU-MASS-042,BKK-CTW,CUST-L3-015329,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-26017045,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26017045,775145096522,SKU-MASS-018,BKK-SIAM,CUST-L3-017045,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-26017112,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26017112,116778752350,SKU-MASS-102,BKK-SIAM,CUST-L3-017112,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-26017737,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26017737,643377369964,SKU-MASS-110,CNX-MAYA,CUST-L3-017737,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-26021871,2024-05-26,2024-05-26,,2026-01-15,TXN-202405-26021871,791521801010,SKU-MASS-086,HKT-FEST,CUST-L3-021871,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-27001654,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27001654,104311677435,SKU-MASS-081,HKT-FEST,CUST-L3-001654,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-27001711,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27001711,684111733834,SKU-MASS-034,CNX-MAYA,CUST-L3-001711,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-27004356,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27004356,58962056488,SKU-MASS-073,BKK-PKT,CUST-L3-004356,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-27005243,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27005243,571083117221,SKU-MASS-012,BKK-EMSP,CUST-L3-005243,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-27005440,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27005440,212289628697,SKU-MASS-015,BKK-EMSP,CUST-L3-005440,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-27007680,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27007680,357616320071,SKU-MASS-020,BKK-PKT,CUST-L3-007680,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-27010873,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27010873,154788728164,SKU-MASS-037,BKK-CTW,CUST-L3-010873,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-27012282,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27012282,71273034547,SKU-MASS-044,CNX-MAYA,CUST-L3-012282,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-27014056,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27014056,180576673230,SKU-MASS-089,KKC-CTRL,CUST-L3-014056,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-27019846,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27019846,768843243023,SKU-MASS-038,BKK-PKT,CUST-L3-019846,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-27022537,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27022537,1008394532468,SKU-MASS-093,BKK-EMSP,CUST-L3-022537,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-27025956,2024-05-27,2024-05-27,,2026-01-15,TXN-202405-27025956,28746845184,SKU-MASS-041,BKK-EMSP,CUST-L3-025956,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-28001341,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28001341,789876400277,SKU-MASS-068,BKK-CTW,CUST-L3-001341,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-28006933,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28006933,290197301069,SKU-MASS-016,BKK-CTW,CUST-L3-006933,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-28010836,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28010836,573440694427,SKU-MASS-024,REMOTE,CUST-L3-010836,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-28010997,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28010997,620867443022,SKU-MASS-078,PTY-CTRL,CUST-L3-010997,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-28012604,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28012604,294151863915,SKU-MASS-081,BKK-EMSP,CUST-L3-012604,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-28013848,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28013848,262654432492,SKU-MASS-091,PTY-CTRL,CUST-L3-013848,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202405-28014730,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28014730,172810134521,SKU-MASS-055,BKK-CTW,CUST-L3-014730,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-28019449,2024-05-28,2024-05-28,,2026-01-15,TXN-202405-28019449,955850912444,SKU-MASS-081,BKK-SIAM,CUST-L3-019449,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-29000034,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29000034,515890551453,SKU-MASS-032,BKK-PKT,CUST-L3-000034,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-29000242,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29000242,232378798246,SKU-MASS-026,REMOTE,CUST-L3-000242,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-29002046,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29002046,577877874836,SKU-MASS-015,BKK-PKT,CUST-L3-002046,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-29003384,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29003384,2415952482,SKU-MASS-008,BKK-CTW,CUST-L3-003384,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-29005851,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29005851,948369191408,SKU-MASS-066,PTY-CTRL,CUST-L3-005851,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-29007455,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29007455,45433914611,SKU-MASS-080,REMOTE,CUST-L3-007455,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-29017951,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29017951,569527586449,SKU-MASS-008,PTY-CTRL,CUST-L3-017951,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-29019812,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29019812,700650462715,SKU-MASS-073,REMOTE,CUST-L3-019812,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-29020826,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29020826,746663806420,SKU-MASS-064,BKK-EMSP,CUST-L3-020826,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-29028642,2024-05-29,2024-05-29,,2026-01-15,TXN-202405-29028642,1012401955514,SKU-MASS-072,BKK-R9,CUST-L3-028642,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202405-30005379,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30005379,186990266479,SKU-MASS-092,KKC-CTRL,CUST-L3-005379,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-30011341,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30011341,1044834156521,SKU-MASS-098,REMOTE,CUST-L3-011341,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-30012245,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30012245,367586755776,SKU-MASS-108,KKC-CTRL,CUST-L3-012245,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-30015133,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30015133,333772275208,SKU-MASS-105,HKT-FEST,CUST-L3-015133,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-30017571,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30017571,162232931671,SKU-MASS-036,UDN-CTRL,CUST-L3-017571,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202405-30020071,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30020071,311451928549,SKU-MASS-062,HKT-FEST,CUST-L3-020071,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202405-30024966,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30024966,589417255694,SKU-MASS-085,BKK-SIAM,CUST-L3-024966,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-30026095,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30026095,317243317228,SKU-MASS-087,PTY-CTRL,CUST-L3-026095,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202405-30027019,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30027019,797460240673,SKU-MASS-042,BKK-SIAM,CUST-L3-027019,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-30029173,2024-05-30,2024-05-30,,2026-01-15,TXN-202405-30029173,692761325591,SKU-MASS-009,BKK-EMSP,CUST-L3-029173,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-31001208,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31001208,467603039736,SKU-MASS-057,BKK-PKT,CUST-L3-001208,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-31001839,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31001839,458618345982,SKU-MASS-093,REMOTE,CUST-L3-001839,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-31009955,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31009955,614931517787,SKU-MASS-061,BKK-CTW,CUST-L3-009955,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202405-31011388,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31011388,478899093628,SKU-MASS-050,BKK-EMSP,CUST-L3-011388,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-31011550,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31011550,943084210137,SKU-MASS-065,HKT-FEST,CUST-L3-011550,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202405-31020624,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31020624,976907741455,SKU-MASS-090,BKK-PKT,CUST-L3-020624,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202405-31024555,2024-05-31,2024-05-31,,2026-01-15,TXN-202405-31024555,216882960264,SKU-MASS-028,PTY-CTRL,CUST-L3-024555,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202406-01000306,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01000306,1003319379289,SKU-MASS-044,PTY-CTRL,CUST-L3-000306,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202406-01002991,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01002991,200441620001,SKU-MASS-032,CNX-MAYA,CUST-L3-002991,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202406-01003659,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01003659,1067566259817,SKU-MASS-063,BKK-CTW,CUST-L3-003659,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202406-01003773,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01003773,313344773016,SKU-MASS-059,BKK-SIAM,CUST-L3-003773,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202406-01005489,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01005489,972499765649,SKU-MASS-066,REMOTE,CUST-L3-005489,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202406-01006521,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01006521,324808897665,SKU-MASS-023,BKK-PKT,CUST-L3-006521,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202406-01009283,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01009283,930726867605,SKU-MASS-055,BKK-R9,CUST-L3-009283,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202406-01009558,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01009558,481619571479,SKU-MASS-067,PTY-CTRL,CUST-L3-009558,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202406-01009622,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01009622,266040685181,SKU-MASS-064,KKC-CTRL,CUST-L3-009622,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202406-01010451,2024-06-01,2024-06-01,,2026-01-15,TXN-202406-01010451,542679844277,SKU-MASS-064,CNX-MAYA,CUST-L3-010451,customer_change_of_mind,EMP-L3-00005,0,8500.00
