refund_id,business_event_date,posting_date,effective_date,as_of_date,return_id,cs_interaction_id,customer_id,refund_amount_thb,request_date,approver_employee_id,cosig_employee_id,bank_txn_id
RFD-202405-02021525,2024-05-02,2024-05-02,,2026-01-15,RET-202405-02021525,,CUST-L3-021525,8500.00,2024-05-02,EMP-L3-00005,,BT-202405-495517044635
RFD-202405-02023065,2024-05-02,2024-05-02,,2026-01-15,RET-202405-02023065,,CUST-L3-023065,24900.00,2024-05-02,EMP-L3-00005,,BT-202405-384429837846
RFD-202405-02027996,2024-05-02,2024-05-02,,2026-01-15,RET-202405-02027996,,CUST-L3-027996,55900.00,2024-05-02,EMP-L3-00005,,BT-202405-835830714624
RFD-202405-03000372,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03000372,,CUST-L3-000372,12900.00,2024-05-03,EMP-L3-00005,,BT-202405-136766084605
RFD-202405-03003080,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03003080,,CUST-L3-003080,6900.00,2024-05-03,EMP-L3-00005,,BT-202405-298638377844
RFD-202405-03006532,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03006532,,CUST-L3-006532,4900.00,2024-05-03,EMP-L3-00005,,BT-202405-194236901582
RFD-202405-03011647,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03011647,,CUST-L3-011647,4900.00,2024-05-03,EMP-L3-00005,,BT-202405-777410129730
RFD-202405-03015155,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03015155,,CUST-L3-015155,29900.00,2024-05-03,EMP-L3-00005,,BT-202405-799424703599
RFD-202405-03023875,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03023875,,CUST-L3-023875,4900.00,2024-05-03,EMP-L3-00005,,BT-202405-1062027805741
RFD-202405-03028612,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03028612,,CUST-L3-028612,55900.00,2024-05-03,EMP-L3-00005,,BT-202405-79229655164
RFD-202405-03028944,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03028944,,CUST-L3-028944,55900.00,2024-05-03,EMP-L3-00005,,BT-202405-142691363013
RFD-202405-03029287,2024-05-03,2024-05-03,,2026-01-15,RET-202405-03029287,,CUST-L3-029287,8500.00,2024-05-03,EMP-L3-00005,,BT-202405-876112921024
RFD-202405-04000780,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04000780,,CUST-L3-000780,55900.00,2024-05-04,EMP-L3-00005,,BT-202405-202265311705
RFD-202405-04001113,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04001113,,CUST-L3-001113,8500.00,2024-05-04,EMP-L3-00005,,BT-202405-387674603053
RFD-202405-04004733,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04004733,,CUST-L3-004733,55900.00,2024-05-04,EMP-L3-00005,,BT-202405-592030958272
RFD-202405-04004877,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04004877,,CUST-L3-004877,55900.00,2024-05-04,EMP-L3-00005,,BT-202405-664265876068
RFD-202405-04006397,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04006397,,CUST-L3-006397,4900.00,2024-05-04,EMP-L3-00005,,BT-202405-164047386095
RFD-202405-04009983,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04009983,,CUST-L3-009983,18900.00,2024-05-04,EMP-L3-00005,,BT-202405-822593887268
RFD-202405-04011126,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04011126,,CUST-L3-011126,18900.00,2024-05-04,EMP-L3-00005,,BT-202405-455947214057
RFD-202405-04011314,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04011314,,CUST-L3-011314,8500.00,2024-05-04,EMP-L3-00005,,BT-202405-362722991095
RFD-202405-04014484,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04014484,,CUST-L3-014484,8500.00,2024-05-04,EMP-L3-00005,,BT-202405-802332376610
RFD-202405-04016492,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04016492,,CUST-L3-016492,8500.00,2024-05-04,EMP-L3-00005,,BT-202405-743145025593
RFD-202405-04025315,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04025315,,CUST-L3-025315,55900.00,2024-05-04,EMP-L3-00005,,BT-202405-63372959860
RFD-202405-04026199,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04026199,,CUST-L3-026199,29900.00,2024-05-04,EMP-L3-00005,,BT-202405-220827019479
RFD-202405-04028443,2024-05-04,2024-05-04,,2026-01-15,RET-202405-04028443,,CUST-L3-028443,24900.00,2024-05-04,EMP-L3-00005,,BT-202405-647893984667
RFD-202405-05000633,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05000633,,CUST-L3-000633,16900.00,2024-05-05,EMP-L3-00005,,BT-202405-745079462457
RFD-202405-05003331,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05003331,,CUST-L3-003331,55900.00,2024-05-05,EMP-L3-00005,,BT-202405-526914827063
RFD-202405-05003366,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05003366,,CUST-L3-003366,55900.00,2024-05-05,EMP-L3-00005,,BT-202405-906806594239
RFD-202405-05006368,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05006368,,CUST-L3-006368,29900.00,2024-05-05,EMP-L3-00005,,BT-202405-149524207321
RFD-202405-05010102,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05010102,,CUST-L3-010102,24900.00,2024-05-05,EMP-L3-00005,,BT-202405-584590163903
RFD-202405-05012309,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05012309,,CUST-L3-012309,24900.00,2024-05-05,EMP-L3-00005,,BT-202405-201804870437
RFD-202405-05013543,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05013543,,CUST-L3-013543,8500.00,2024-05-05,EMP-L3-00005,,BT-202405-89505421115
RFD-202405-05013746,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05013746,,CUST-L3-013746,6900.00,2024-05-05,EMP-L3-00005,,BT-202405-815820498478
RFD-202405-05020314,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05020314,,CUST-L3-020314,18900.00,2024-05-05,EMP-L3-00005,,BT-202405-667640214021
RFD-202405-05021274,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05021274,,CUST-L3-021274,8500.00,2024-05-05,EMP-L3-00005,,BT-202405-944400541263
RFD-202405-05021955,2024-05-05,2024-05-05,,2026-01-15,RET-202405-05021955,,CUST-L3-021955,8500.00,2024-05-05,EMP-L3-00005,,BT-202405-986804399152
RFD-202405-06003802,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06003802,,CUST-L3-003802,8500.00,2024-05-06,EMP-L3-00005,,BT-202405-524184680350
RFD-202405-06005131,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06005131,,CUST-L3-005131,6900.00,2024-05-06,EMP-L3-00005,,BT-202405-61777832061
RFD-202405-06007443,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06007443,,CUST-L3-007443,12900.00,2024-05-06,EMP-L3-00005,,BT-202405-826717758754
RFD-202405-06008427,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06008427,,CUST-L3-008427,8500.00,2024-05-06,EMP-L3-00005,,BT-202405-30150235397
RFD-202405-06009754,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06009754,,CUST-L3-009754,29900.00,2024-05-06,EMP-L3-00005,,BT-202405-503232034550
RFD-202405-06010049,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06010049,,CUST-L3-010049,12900.00,2024-05-06,EMP-L3-00005,,BT-202405-961272467482
RFD-202405-06014363,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06014363,,CUST-L3-014363,55900.00,2024-05-06,EMP-L3-00005,,BT-202405-530900061748
RFD-202405-06015307,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06015307,,CUST-L3-015307,6900.00,2024-05-06,EMP-L3-00005,,BT-202405-792696345811
RFD-202405-06016563,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06016563,,CUST-L3-016563,55900.00,2024-05-06,EMP-L3-00005,,BT-202405-913144458373
RFD-202405-06019142,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06019142,,CUST-L3-019142,24900.00,2024-05-06,EMP-L3-00005,,BT-202405-647973696599
RFD-202405-06022513,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06022513,,CUST-L3-022513,4900.00,2024-05-06,EMP-L3-00005,,BT-202405-139639688149
RFD-202405-06023745,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06023745,,CUST-L3-023745,24900.00,2024-05-06,EMP-L3-00005,,BT-202405-192215359955
RFD-202405-06028727,2024-05-06,2024-05-06,,2026-01-15,RET-202405-06028727,,CUST-L3-028727,55900.00,2024-05-06,EMP-L3-00005,,BT-202405-759913457288
RFD-202405-07003745,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07003745,,CUST-L3-003745,29900.00,2024-05-07,EMP-L3-00005,,BT-202405-557799955272
RFD-202405-07003888,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07003888,,CUST-L3-003888,8500.00,2024-05-07,EMP-L3-00005,,BT-202405-371266293374
RFD-202405-07005827,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07005827,,CUST-L3-005827,18900.00,2024-05-07,EMP-L3-00005,,BT-202405-550036840998
RFD-202405-07012322,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07012322,,CUST-L3-012322,55900.00,2024-05-07,EMP-L3-00005,,BT-202405-342247968506
RFD-202405-07017487,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07017487,,CUST-L3-017487,24900.00,2024-05-07,EMP-L3-00005,,BT-202405-780964423712
RFD-202405-07019593,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07019593,,CUST-L3-019593,8500.00,2024-05-07,EMP-L3-00005,,BT-202405-1043566098991
RFD-202405-07019713,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07019713,,CUST-L3-019713,4900.00,2024-05-07,EMP-L3-00005,,BT-202405-187843636243
RFD-202405-07022061,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07022061,,CUST-L3-022061,4900.00,2024-05-07,EMP-L3-00005,,BT-202405-137029493563
RFD-202405-07022695,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07022695,,CUST-L3-022695,24900.00,2024-05-07,EMP-L3-00005,,BT-202405-218070432912
RFD-202405-07026868,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07026868,,CUST-L3-026868,12900.00,2024-05-07,EMP-L3-00005,,BT-202405-946766349562
RFD-202405-07027021,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07027021,,CUST-L3-027021,18900.00,2024-05-07,EMP-L3-00005,,BT-202405-375682308181
RFD-202405-07028173,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07028173,,CUST-L3-028173,4900.00,2024-05-07,EMP-L3-00005,,BT-202405-535257949713
RFD-202405-07029142,2024-05-07,2024-05-07,,2026-01-15,RET-202405-07029142,,CUST-L3-029142,4900.00,2024-05-07,EMP-L3-00005,,BT-202405-290626494863
RFD-202405-08000367,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08000367,,CUST-L3-000367,18900.00,2024-05-08,EMP-L3-00005,,BT-202405-629545741904
RFD-202405-08001649,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08001649,,CUST-L3-001649,84900.00,2024-05-08,EMP-L3-00005,,BT-202405-1069899499048
RFD-202405-08001954,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08001954,,CUST-L3-001954,18900.00,2024-05-08,EMP-L3-00005,,BT-202405-104576919942
RFD-202405-08002975,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08002975,,CUST-L3-002975,8500.00,2024-05-08,EMP-L3-00005,,BT-202405-936908087299
RFD-202405-08007627,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08007627,,CUST-L3-007627,55900.00,2024-05-08,EMP-L3-00005,,BT-202405-515112417092
RFD-202405-08008027,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08008027,,CUST-L3-008027,29900.00,2024-05-08,EMP-L3-00005,,BT-202405-711084026009
RFD-202405-08008643,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08008643,,CUST-L3-008643,55900.00,2024-05-08,EMP-L3-00005,,BT-202405-854875132742
RFD-202405-08009431,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08009431,,CUST-L3-009431,6900.00,2024-05-08,EMP-L3-00005,,BT-202405-565408420697
RFD-202405-08015603,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08015603,,CUST-L3-015603,24900.00,2024-05-08,EMP-L3-00005,,BT-202405-310143702709
RFD-202405-08016663,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08016663,,CUST-L3-016663,29900.00,2024-05-08,EMP-L3-00005,,BT-202405-695033510977
RFD-202405-08018953,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08018953,,CUST-L3-018953,6900.00,2024-05-08,EMP-L3-00005,,BT-202405-197263946602
RFD-202405-08021918,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08021918,,CUST-L3-021918,8500.00,2024-05-08,EMP-L3-00005,,BT-202405-225193181072
RFD-202405-08026126,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08026126,,CUST-L3-026126,6900.00,2024-05-08,EMP-L3-00005,,BT-202405-906331010687
RFD-202405-08027058,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08027058,,CUST-L3-027058,12900.00,2024-05-08,EMP-L3-00005,,BT-202405-1011554910775
RFD-202405-08027178,2024-05-08,2024-05-08,,2026-01-15,RET-202405-08027178,,CUST-L3-027178,12900.00,2024-05-08,EMP-L3-00005,,BT-202405-618083982785
RFD-202405-09004452,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09004452,,CUST-L3-004452,24900.00,2024-05-09,EMP-L3-00005,,BT-202405-458443321832
RFD-202405-09011232,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09011232,,CUST-L3-011232,4900.00,2024-05-09,EMP-L3-00005,,BT-202405-285336926816
RFD-202405-09017245,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09017245,,CUST-L3-017245,8500.00,2024-05-09,EMP-L3-00005,,BT-202405-312307580741
RFD-202405-09019218,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09019218,,CUST-L3-019218,29900.00,2024-05-09,EMP-L3-00005,,BT-202405-591910015562
RFD-202405-09020769,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09020769,,CUST-L3-020769,8500.00,2024-05-09,EMP-L3-00005,,BT-202405-550473310088
RFD-202405-09025240,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09025240,,CUST-L3-025240,29900.00,2024-05-09,EMP-L3-00005,,BT-202405-69585825994
RFD-202405-09025273,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09025273,,CUST-L3-025273,12900.00,2024-05-09,EMP-L3-00005,,BT-202405-77711208803
RFD-202405-09027157,2024-05-09,2024-05-09,,2026-01-15,RET-202405-09027157,,CUST-L3-027157,29900.00,2024-05-09,EMP-L3-00005,,BT-202405-927991513022
RFD-202405-10000261,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10000261,,CUST-L3-000261,4900.00,2024-05-10,EMP-L3-00005,,BT-202405-779860048274
RFD-202405-10002249,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10002249,,CUST-L3-002249,55900.00,2024-05-10,EMP-L3-00005,,BT-202405-117899332466
RFD-202405-10003019,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10003019,,CUST-L3-003019,12900.00,2024-05-10,EMP-L3-00005,,BT-202405-804058560494
RFD-202405-10003997,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10003997,,CUST-L3-003997,12900.00,2024-05-10,EMP-L3-00005,,BT-202405-1001183390619
RFD-202405-10005090,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10005090,,CUST-L3-005090,6900.00,2024-05-10,EMP-L3-00005,,BT-202405-129378903281
RFD-202405-10006132,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10006132,,CUST-L3-006132,42900.00,2024-05-10,EMP-L3-00005,,BT-202405-914410454728
RFD-202405-10010802,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10010802,,CUST-L3-010802,24900.00,2024-05-10,EMP-L3-00005,,BT-202405-637897789599
RFD-202405-10013945,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10013945,,CUST-L3-013945,18900.00,2024-05-10,EMP-L3-00005,,BT-202405-582520749076
RFD-202405-10014066,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10014066,,CUST-L3-014066,6900.00,2024-05-10,EMP-L3-00005,,BT-202405-1071489128771
RFD-202405-10014508,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10014508,,CUST-L3-014508,6900.00,2024-05-10,EMP-L3-00005,,BT-202405-233337577703
RFD-202405-10019787,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10019787,,CUST-L3-019787,55900.00,2024-05-10,EMP-L3-00005,,BT-202405-860200907401
RFD-202405-10029355,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10029355,,CUST-L3-029355,6900.00,2024-05-10,EMP-L3-00005,,BT-202405-122072492570
RFD-202405-10029672,2024-05-10,2024-05-10,,2026-01-15,RET-202405-10029672,,CUST-L3-029672,24900.00,2024-05-10,EMP-L3-00005,,BT-202405-1083447635345
RFD-202405-11000286,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11000286,,CUST-L3-000286,6900.00,2024-05-11,EMP-L3-00005,,BT-202405-552324546422
RFD-202405-11000606,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11000606,,CUST-L3-000606,4900.00,2024-05-11,EMP-L3-00005,,BT-202405-338837393000
RFD-202405-11003224,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11003224,,CUST-L3-003224,55900.00,2024-05-11,EMP-L3-00005,,BT-202405-212971979677
RFD-202405-11004409,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11004409,,CUST-L3-004409,18900.00,2024-05-11,EMP-L3-00005,,BT-202405-672020618533
RFD-202405-11005302,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11005302,,CUST-L3-005302,4900.00,2024-05-11,EMP-L3-00005,,BT-202405-936895706285
RFD-202405-11005457,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11005457,,CUST-L3-005457,4900.00,2024-05-11,EMP-L3-00005,,BT-202405-920475802767
RFD-202405-11005735,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11005735,,CUST-L3-005735,55900.00,2024-05-11,EMP-L3-00005,,BT-202405-513168445207
RFD-202405-11005973,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11005973,,CUST-L3-005973,55900.00,2024-05-11,EMP-L3-00005,,BT-202405-685538245444
RFD-202405-11007871,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11007871,,CUST-L3-007871,24900.00,2024-05-11,EMP-L3-00005,,BT-202405-786342975168
RFD-202405-11009033,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11009033,,CUST-L3-009033,12900.00,2024-05-11,EMP-L3-00005,,BT-202405-402714339831
RFD-202405-11020463,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11020463,,CUST-L3-020463,12900.00,2024-05-11,EMP-L3-00005,,BT-202405-198617220518
RFD-202405-11021860,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11021860,,CUST-L3-021860,6900.00,2024-05-11,EMP-L3-00005,,BT-202405-234993353762
RFD-202405-11022788,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11022788,,CUST-L3-022788,55900.00,2024-05-11,EMP-L3-00005,,BT-202405-549765059544
RFD-202405-11025903,2024-05-11,2024-05-11,,2026-01-15,RET-202405-11025903,,CUST-L3-025903,18900.00,2024-05-11,EMP-L3-00005,,BT-202405-146500447796
RFD-202405-12000846,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12000846,,CUST-L3-000846,6900.00,2024-05-12,EMP-L3-00005,,BT-202405-471282273157
RFD-202405-12004839,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12004839,,CUST-L3-004839,12900.00,2024-05-12,EMP-L3-00005,,BT-202405-641400280869
RFD-202405-12008553,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12008553,,CUST-L3-008553,12900.00,2024-05-12,EMP-L3-00005,,BT-202405-779255679310
RFD-202405-12011027,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12011027,,CUST-L3-011027,24900.00,2024-05-12,EMP-L3-00005,,BT-202405-1230601320
RFD-202405-12020414,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12020414,,CUST-L3-020414,55900.00,2024-05-12,EMP-L3-00005,,BT-202405-282009331563
RFD-202405-12023305,2024-05-12,2024-05-12,,2026-01-15,RET-202405-12023305,,CUST-L3-023305,8500.00,2024-05-12,EMP-L3-00005,,BT-202405-298068719204
RFD-202405-13003278,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13003278,,CUST-L3-003278,8500.00,2024-05-13,EMP-L3-00005,,BT-202405-265640462969
RFD-202405-13003765,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13003765,,CUST-L3-003765,8500.00,2024-05-13,EMP-L3-00005,,BT-202405-1072579750670
RFD-202405-13007317,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13007317,,CUST-L3-007317,8500.00,2024-05-13,EMP-L3-00005,,BT-202405-284027166644
RFD-202405-13008846,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13008846,,CUST-L3-008846,18900.00,2024-05-13,EMP-L3-00005,,BT-202405-296014697448
RFD-202405-13011763,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13011763,,CUST-L3-011763,55900.00,2024-05-13,EMP-L3-00005,,BT-202405-461292388380
RFD-202405-13016117,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13016117,,CUST-L3-016117,6900.00,2024-05-13,EMP-L3-00005,,BT-202405-660449747584
RFD-202405-13016210,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13016210,,CUST-L3-016210,6900.00,2024-05-13,EMP-L3-00005,,BT-202405-679702673733
RFD-202405-13017066,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13017066,,CUST-L3-017066,8500.00,2024-05-13,EMP-L3-00005,,BT-202405-837387423230
RFD-202405-13020205,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13020205,,CUST-L3-020205,8500.00,2024-05-13,EMP-L3-00005,,BT-202405-1057656796030
RFD-202405-13021471,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13021471,,CUST-L3-021471,4900.00,2024-05-13,EMP-L3-00005,,BT-202405-267607167584
RFD-202405-13028747,2024-05-13,2024-05-13,,2026-01-15,RET-202405-13028747,,CUST-L3-028747,16900.00,2024-05-13,EMP-L3-00005,,BT-202405-513093583240
RFD-202405-14000184,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14000184,,CUST-L3-000184,12900.00,2024-05-14,EMP-L3-00005,,BT-202405-767688279567
RFD-202405-14003422,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14003422,,CUST-L3-003422,6900.00,2024-05-14,EMP-L3-00005,,BT-202405-5963339004
RFD-202405-14007181,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14007181,,CUST-L3-007181,8500.00,2024-05-14,EMP-L3-00005,,BT-202405-791125979738
RFD-202405-14013888,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14013888,,CUST-L3-013888,24900.00,2024-05-14,EMP-L3-00005,,BT-202405-748002331956
RFD-202405-14015508,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14015508,,CUST-L3-015508,4900.00,2024-05-14,EMP-L3-00005,,BT-202405-880614926793
RFD-202405-14018508,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14018508,,CUST-L3-018508,29900.00,2024-05-14,EMP-L3-00005,,BT-202405-85206670693
RFD-202405-14020144,2024-05-14,2024-05-14,,2026-01-15,RET-202405-14020144,,CUST-L3-020144,24900.00,2024-05-14,EMP-L3-00005,,BT-202405-957147130738
RFD-202405-15001505,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15001505,,CUST-L3-001505,29900.00,2024-05-15,EMP-L3-00005,,BT-202405-39865171759
RFD-202405-15003972,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15003972,,CUST-L3-003972,12900.00,2024-05-15,EMP-L3-00005,,BT-202405-327653614518
RFD-202405-15004597,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15004597,,CUST-L3-004597,55900.00,2024-05-15,EMP-L3-00005,,BT-202405-518766955526
RFD-202405-15006116,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15006116,,CUST-L3-006116,29900.00,2024-05-15,EMP-L3-00005,,BT-202405-1089411522693
RFD-202405-15007292,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15007292,,CUST-L3-007292,6900.00,2024-05-15,EMP-L3-00005,,BT-202405-296266664718
RFD-202405-15009301,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15009301,,CUST-L3-009301,29900.00,2024-05-15,EMP-L3-00005,,BT-202405-28857896173
RFD-202405-15010009,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15010009,,CUST-L3-010009,8500.00,2024-05-15,EMP-L3-00005,,BT-202405-715087826214
RFD-202405-15014985,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15014985,,CUST-L3-014985,29900.00,2024-05-15,EMP-L3-00005,,BT-202405-1009300898850
RFD-202405-15017150,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15017150,,CUST-L3-017150,12900.00,2024-05-15,EMP-L3-00005,,BT-202405-217580974223
RFD-202405-15017561,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15017561,,CUST-L3-017561,12900.00,2024-05-15,EMP-L3-00005,,BT-202405-679396427073
RFD-202405-15019768,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15019768,,CUST-L3-019768,6900.00,2024-05-15,EMP-L3-00005,,BT-202405-374602304255
RFD-202405-15021686,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15021686,,CUST-L3-021686,6900.00,2024-05-15,EMP-L3-00005,,BT-202405-358473636248
RFD-202405-15026101,2024-05-15,2024-05-15,,2026-01-15,RET-202405-15026101,,CUST-L3-026101,4900.00,2024-05-15,EMP-L3-00005,,BT-202405-1028353842933
